Client Code,Client Name,Payee Code,Payee Name,Song Code,Song Title,Composers,Source Code,Source Name,Income Type,Income Type Name,Main Income Type Name,Catalogue No ,Units,Income Period,Percentage Collected by BMG,Amount Collected,Royalty Payout Percentage,Royalty Payable,Domestic Or Foreign Source Indicator,Foreign Source,Statement ID Year,Statement ID Number,Royalty Country Code,Royalty Country Description,Artist,ISRC,Album Or Production,Episode,License Number,Original Source As Received,Original Source,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6716711,Aggressor,Tenku,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.4,40,0.16,F,GEMA,26,587,DEU,Germany,,,/,Civil War/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6718372,Perimeter Breach,Tenku,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.13,40,0.05,F,GEMA,26,587,DEU,Germany,,,/,Three's a Crowd/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6736429,Juice Beat,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.17,40,0.07,F,GEMA,26,587,DEU,Germany,,,/,Love Gets A Lie Detector Test/Love Never Lies: Sou,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6070839,Dragged Into The Dark,Thomas,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.5,40,0.2,F,GEMA,26,587,DEU,Germany,,,/,The Experiment/Triptych,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087216,Controlled Caution,Groves,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.37,40,0.15,F,GEMA,26,587,DEU,Germany,,,/,Pardon My French/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6106016,Backronym,Groves,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202507202509,100,0.33,40,0.13,F,GEMA,26,587,DEU,Germany,,,/,"Like Father, Like Son?/Formula 1: Drive to Survive",,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6107006,Fallback,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.23,40,0.09,F,GEMA,26,587,DEU,Germany,,,/,Episode 1/Singles Inferno,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6107581,Hypsterism,Coupe/Downes,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202507202509,100,0.12,40,0.05,F,GEMA,26,587,DEU,Germany,,,/,I Feel Like He's The One/Indian Matchmaking,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6301274,Damaged Beyond Repair,Kuei,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,2.98,40,1.19,F,GEMA,26,587,DEU,Germany,,,/,The Grand Dpart/Tour de France: Unchained,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087748,Frequenza,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,0,202507202509,50,0.02,40,0.01,F,GEMA,26,587,DEU,Germany,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6107503,Hideout,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.12,40,0.05,F,GEMA,26,587,DEU,Germany,,,/,Episode 6/Singles Inferno,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6718372,Perimeter Breach,Tenku,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.73,40,0.29,F,GEMA,26,587,DEU,Germany,,,/,Fall From Grace/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6718372,Perimeter Breach,Tenku,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202507202509,100,0.6,40,0.24,F,GEMA,26,587,DEU,Germany,,,/,Forza Ferrari/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087216,Controlled Caution,Groves,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,0,202507202509,50,0.03,40,0.01,F,GEMA,26,587,DEU,Germany,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088460,Mental Tension,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,2.52,40,1.01,F,GEMA,26,587,DEU,Germany,,,/,Return to Paris: The Troublesome Exes/Love is Blin,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088865,Realignment,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.15,40,0.06,F,GEMA,26,587,DEU,Germany,,,/,Three's a Crowd/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6095728,Punching & Kicking,James,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,0,202507202509,50,0.03,40,0.01,F,GEMA,26,587,DEU,Germany,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6107006,Fallback,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,0,202507202509,50,0.05,40,0.02,F,GEMA,26,587,DEU,Germany,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6188377,Lower The Sun,James,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.55,40,0.22,F,GEMA,26,587,DEU,Germany,,,/,Domination/Tour de France: Unchained,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6188377,Lower The Sun,James,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,15.5,40,6.2,F,GEMA,26,587,DEU,Germany,,,/,David v Goliath/Tour de France: Unchained,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6192515,Dirty Pursuit,Poucher,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.4,40,0.16,F,GEMA,26,587,DEU,Germany,,,/,Bounce Back/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6717102,Corrupted Circuits,Tenku,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.28,40,0.11,F,GEMA,26,587,DEU,Germany,,,/,Ranger/Resurrected Rides,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6827319,Gamechanger,James,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.45,40,0.18,F,GEMA,26,587,DEU,Germany,,,/,Three's a Crowd/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6070500,Burn,James,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.47,40,0.19,F,GEMA,26,587,DEU,Germany,,,/,"Like Father, Like Son?/Formula 1: Drive to Survive",,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6086755,Amber Warning,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.15,40,0.06,F,GEMA,26,587,DEU,Germany,,,/,Olympia Mens' Club/Triptych,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088733,Perpetual Emotion,Groves,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.93,40,0.37,F,GEMA,26,587,DEU,Germany,,,/,Fall From Grace/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6106016,Backronym,Groves,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.25,40,0.1,F,GEMA,26,587,DEU,Germany,,,/,"Like Father, Like Son?/Formula 1: Drive to Survive",,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6667325,Antidust,Coupe/Downes,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.42,40,0.17,F,GEMA,26,587,DEU,Germany,,,/,Econoline/Resurrected Rides,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6692368,Blowback,James,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.2,40,0.08,F,GEMA,26,587,DEU,Germany,,,/,Becoming The One/Break Point,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6717852,Inertia,Tenku,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.28,40,0.11,F,GEMA,26,587,DEU,Germany,,,/,Episode 1/Singles Inferno,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6719251,Wheelspin,R-S/Tenku,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.43,40,0.17,F,GEMA,26,587,DEU,Germany,,,/,Altima/Resurrected Rides,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6086755,Amber Warning,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.2,40,0.08,F,GEMA,26,587,DEU,Germany,,,/,Olympia Mens' Club/Triptych,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6086755,Amber Warning,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,1.03,40,0.41,F,GEMA,26,587,DEU,Germany,,,/,Tipping Point/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087317,Dark Storms Building,Burns,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,0,202507202509,50,0.02,40,0.01,F,GEMA,26,587,DEU,Germany,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087390,Dirt,Burns,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.77,40,0.31,F,GEMA,26,587,DEU,Germany,,,/,Back On Track/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088956,Road To Damascus,James,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.22,40,0.09,F,GEMA,26,587,DEU,Germany,,,/,One Last Chance/Break Point,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089199,Specular Reflection,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.35,40,0.14,F,GEMA,26,587,DEU,Germany,,,/,Civil War/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089732,Waiting Game,Groves/Marett,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.5,40,0.2,F,GEMA,26,587,DEU,Germany,,,/,Leap of Faith/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6188377,Lower The Sun,James,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202507202509,100,19.87,40,7.95,F,GEMA,26,587,DEU,Germany,,,/,David v Goliath/Tour de France: Unchained,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6209939,Building Sorrow,Hogston,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,7.43,40,2.97,F,GEMA,26,587,DEU,Germany,,,/,How to Hunt a Sexual Predator/Raising Voices,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6232119,Five Inches,Baluteau,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,0,202507202509,50,0.02,40,0.01,F,GEMA,26,587,DEU,Germany,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6661882,Dream Spirit,James,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,0,202507202509,50,0.02,40,0.01,F,GEMA,26,587,DEU,Germany,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6737265,Rise To Glory,Groves/Ross,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.18,40,0.07,F,GEMA,26,587,DEU,Germany,,,/,C'est la Vie/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072780,The Inevitable End,Burns,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202507202509,100,0.1,40,0.04,F,GEMA,26,587,DEU,Germany,,,/,One Last Chance/Break Point,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6109965,Witching Hour,Burns,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.43,40,0.17,F,GEMA,26,587,DEU,Germany,,,/,"Like Father, Like Son?/Formula 1: Drive to Survive",,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6181730,Wa Is,Parry,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202507202509,100,3.62,40,1.45,F,GEMA,26,587,DEU,Germany,,,/,The Pinky Promise/Building The Band,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6188381,Machete,James,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.3,40,0.12,F,GEMA,26,587,DEU,Germany,,,/,Alpha Male/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6192515,Dirty Pursuit,Poucher,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.58,40,0.23,F,GEMA,26,587,DEU,Germany,,,/,Nice Guys Finish Last/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6194669,Wallflower,Pilkington,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.38,40,0.15,F,GEMA,26,587,DEU,Germany,,,/,Episode 3/Somebody,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6311657,Bouvet Island,Kuei,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,0,202507202509,50,0.02,40,0.01,F,GEMA,26,587,DEU,Germany,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6827673,Payback,James,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.25,40,0.1,F,GEMA,26,587,DEU,Germany,,,/,Forza Ferrari/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072011,Planet Of Breaks,Tenku,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.18,40,0.07,F,GEMA,26,587,DEU,Germany,,,/,Gloves Are Off/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072720,Tension,Thomas,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.32,40,0.13,F,GEMA,26,587,DEU,Germany,,,/,Olympia Mens' Club/Triptych,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087140,Closing Shot,Groves,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.35,40,0.14,F,GEMA,26,587,DEU,Germany,,,/,Civil War/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087216,Controlled Caution,Groves,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.45,40,0.18,F,GEMA,26,587,DEU,Germany,,,/,Pardon My French/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087682,Fishy Business,Leventis,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202507202509,100,0.42,40,0.17,F,GEMA,26,587,DEU,Germany,,,/,A Matter of Pact/Too Hot to Handle,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6717852,Inertia,Tenku,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202507202509,100,0.07,40,0.03,F,GEMA,26,587,DEU,Germany,,,/,Altima/Resurrected Rides,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6738209,Within Circles,Ross,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.13,40,0.05,F,GEMA,26,587,DEU,Germany,,,/,Let Battle Commence/Six Nations: Full Contact,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6070851,Drifter,Trueman,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.85,40,0.34,F,GEMA,26,587,DEU,Germany,,,/,Back On Track/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087389,Direct Hit,Groves/Marett,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,1.68,40,0.67,F,GEMA,26,587,DEU,Germany,,,/,Revenge is a Dish Best Served Hot/Too Hot to Handl,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087390,Dirt,Burns,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,0,202507202509,50,0.03,40,0.01,F,GEMA,26,587,DEU,Germany,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6095728,Punching & Kicking,James,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.78,40,0.31,F,GEMA,26,587,DEU,Germany,,,/,A Point to Prove/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6738209,Within Circles,Ross,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.08,40,0.03,F,GEMA,26,587,DEU,Germany,,,/,Let Battle Commence/Six Nations: Full Contact,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6827560,Mercenary,James,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.1,40,0.04,F,GEMA,26,587,DEU,Germany,,,/,Proof/The Influencer,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6070500,Burn,James,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,0,202507202509,50,0.02,40,0.01,F,GEMA,26,587,DEU,Germany,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6086980,Breaking Boundaries,Burns,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.07,40,0.03,F,GEMA,26,587,DEU,Germany,,,/,One Last Chance/Break Point,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087478,Echobank,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.85,40,0.34,F,GEMA,26,587,DEU,Germany,,,/,Growing Pains/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088460,Mental Tension,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.27,40,0.11,F,GEMA,26,587,DEU,Germany,,,/,My Heart Is Shattered/The Ultimatum: Queer Love,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6106016,Backronym,Groves,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.38,40,0.15,F,GEMA,26,587,DEU,Germany,,,/,"Like Father, Like Son?/Formula 1: Drive to Survive",,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6109282,Syrup,Coupe/Downes,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.07,40,0.03,F,GEMA,26,587,DEU,Germany,,,/,Daddy's Little Tall Girl/Indian Matchmaking,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6300950,Betrayed,Coupe/Downes,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202507202509,100,0.25,40,0.1,F,GEMA,26,587,DEU,Germany,,,/,Leap of Faith/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088141,Jailbreakers,Tenku,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.27,40,0.11,F,GEMA,26,587,DEU,Germany,,,/,Staying Alive/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088707,Passage Of Time,Groves,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.78,40,0.31,F,GEMA,26,587,DEU,Germany,,,/,Civil War/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088737,Pharmacoma,Coupe/Downes,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.42,40,0.17,F,GEMA,26,587,DEU,Germany,,,/,Between a Croc and a Bear/Celebrity Bear Hunt,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089333,Sweating Bullets,Groves/Marett,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,3.93,40,1.57,F,GEMA,26,587,DEU,Germany,,,/,Frenemies/Formula 1: Drive to Survive,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6188312,Legends,James,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.08,40,0.03,F,GEMA,26,587,DEU,Germany,,,/,Saints and Sinners/Break Point,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6694321,Switchblade Saviour,James,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.1,40,0.04,F,GEMA,26,587,DEU,Germany,,,/,Clean Sweep/Don't Hate the Player,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6717852,Inertia,Tenku,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.07,40,0.03,F,GEMA,26,587,DEU,Germany,,,/,Econoline/Resurrected Rides,,,Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
